Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,3,27.1,83,Moderate,25,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,4,27.5,83,Moderate,28,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,5,28.2,85,Moderate,29,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,6,27.6,84,Moderate,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,7,30.8,90,Moderate,34,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,8,33.6,96,Moderate,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,9,32.4,94,Moderate,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,10,33.9,97,Moderate,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,11,33.6,96,Moderate,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,12,34.7,99,Moderate,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,13,34.8,99,Moderate,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,14,33.9,97,Moderate,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,15,33.1,95,Moderate,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,16,34.2,97,Moderate,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,17,34.7,99,Moderate,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,18,36.3,103,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,19,36,102,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,20,35.2,100,Moderate,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,21,32.3,93,Moderate,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,22,31.2,91,Moderate,29,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2020,2020,1,3,23,31.1,91,Moderate,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,0,29.1,87,Moderate,26,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,1,27.4,83,Moderate,25,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,2,27.6,84,Moderate,28,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,3,27.7,84,Moderate,28,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,4,30.1,89,Moderate,34,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,5,31.2,91,Moderate,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,6,38.2,108,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,7,44.4,123,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,8,48.2,132,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,9,58.6,153,Unhealthy,69,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,10,65.3,156,Unhealthy,72,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,11,66.6,157,Unhealthy,68,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,12,62.3,155,Unhealthy,58,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,13,53.1,144,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,14,40,112,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,15,36.5,103,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,16,33.2,95,Moderate,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,17,30.1,89,Moderate,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,18,31.5,92,Moderate,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,19,37.2,105,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,20,50.1,137,Unhealthy for Sensitive Groups,63,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,21,46.5,128,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,22,41.2,115,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2020,2020,1,4,23,44.6,123,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,0,41.8,117,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,1,40.9,114,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,2,39.9,112,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,3,38.9,109,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,4,33.9,97,Moderate,29,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,5,30.9,91,Moderate,28,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,6,30.4,89,Moderate,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,7,30.7,90,Moderate,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,8,32.3,93,Moderate,34,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,9,33,95,Moderate,34,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,10,37.1,105,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,11,36.2,103,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,12,32.9,95,Moderate,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,13,34,97,Moderate,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,14,35.1,99,Moderate,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,15,39.7,111,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,16,35.6,101,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,17,36.2,103,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,18,32.8,95,Moderate,28,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,19,33.7,96,Moderate,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,20,39.3,110,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,21,38.3,108,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,22,37.3,105,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2020,2020,1,5,23,34.6,98,Moderate,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,0,35.2,100,Moderate,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,1,33.5,96,Moderate,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,2,32.5,94,Moderate,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,3,33.1,95,Moderate,34,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,4,32.6,94,Moderate,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,5,32.3,93,Moderate,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,6,36.8,104,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,7,37.5,106,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,8,40.7,114,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,9,45.8,126,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,10,48.3,133,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,11,44.9,124,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,12,42.1,117,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,13,38.8,109,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,14,33.4,96,Moderate,28,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,15,32.3,93,Moderate,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,16,28.9,86,Moderate,26,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,17,27.9,84,Moderate,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,18,30.4,89,Moderate,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,19,34.2,97,Moderate,38,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,20,40.6,114,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,21,42.8,119,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,22,39.3,110,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2020,2020,1,6,23,36,102,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,0,33.3,96,Moderate,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,1,31.4,92,Moderate,29,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,2,30.7,90,Moderate,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,3,29,87,Moderate,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,4,28.7,86,Moderate,28,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,5,37.7,106,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,6,56.8,152,Unhealthy,75,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,7,63.4,155,Unhealthy,70,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,8,82.2,165,Unhealthy,101,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,9,64.6,156,Unhealthy,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,10,60.3,153,Unhealthy,56,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,11,55.6,151,Unhealthy,51,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,12,53.8,146,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,13,51.4,140,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,14,47.2,130,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,15,41.1,115,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,16,47.5,131,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,17,53.7,146,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,18,62.8,155,Unhealthy,72,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,19,80.4,164,Unhealthy,98,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,20,97.2,173,Unhealthy,114,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,21,106.6,177,Unhealthy,116,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,22,83.3,165,Unhealthy,60,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2020,2020,1,7,23,64.1,155,Unhealthy,45,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,0,52.5,143,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,1,46.7,129,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,2,46.8,129,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,3,40.9,114,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,4,37.9,107,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,5,40.4,113,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,6,44.2,122,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,7,48.6,133,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,8,47.7,131,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,9,47.5,131,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,10,47.7,131,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,11,45.4,125,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,12,40,112,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,13,36,102,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,14,36.4,103,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,15,29.9,88,Moderate,24,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,16,29.9,88,Moderate,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,17,29.9,88,Moderate,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,18,34.9,99,Moderate,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,19,39.4,111,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,20,41.7,116,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,21,42.3,118,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,22,39.2,110,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2020,2020,1,8,23,35.5,101,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,0,33.4,96,Moderate,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,1,31.4,92,Moderate,29,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,2,29.8,88,Moderate,28,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,3,27.2,83,Moderate,24,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,4,28.4,85,Moderate,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,5,34.1,97,Moderate,41,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,6,38.6,109,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,7,37.4,106,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,8,46.3,128,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,9,53.6,146,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,10,53.6,146,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,13,-999,-999,N/A,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,14,41.8,117,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,15,38.5,108,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,16,35.3,100,Moderate,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2020,2020,1,9,17,35.6,101,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
