Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,2,65.6,156,Unhealthy,68.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,3,72.4,160,Unhealthy,79.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,4,65.2,156,Unhealthy,57.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,5,60.3,153,Unhealthy,55.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,6,49.6,136,Unhealthy for Sensitive Groups,38.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,7,42.7,119,Unhealthy for Sensitive Groups,35.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,8,38.9,109,Unhealthy for Sensitive Groups,35.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,9,38.5,108,Unhealthy for Sensitive Groups,38.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,10,40.8,114,Unhealthy for Sensitive Groups,43.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,11,43.8,121,Unhealthy for Sensitive Groups,46.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,12,42.9,119,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,13,42.5,118,Unhealthy for Sensitive Groups,42.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,14,44.7,124,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,15,45.4,125,Unhealthy for Sensitive Groups,47.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,16,51.3,140,Unhealthy for Sensitive Groups,59.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,17,63.5,155,Unhealthy,74.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,18,73.3,160,Unhealthy,83.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,19,81.3,164,Unhealthy,89.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,20,89,168,Unhealthy,96.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,21,90.7,169,Unhealthy,92.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,22,97.9,173,Unhealthy,105,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/2/2017,2017,12,2,23,102.5,175,Unhealthy,107.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,0,106.9,178,Unhealthy,111.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,1,100.6,174,Unhealthy,94.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,2,103,176,Unhealthy,105.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,3,111,180,Unhealthy,119,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,4,116.2,182,Unhealthy,125.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,5,203.6,254,Very Unhealthy,288.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,6,172.7,223,Very Unhealthy,141.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,7,154.4,205,Very Unhealthy,136.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,8,119.1,184,Unhealthy,83.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,9,97.9,173,Unhealthy,76.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,10,85.4,166,Unhealthy,72.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,11,91.5,170,Unhealthy,97.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,12,89.4,169,Unhealthy,87.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,13,80.8,164,Unhealthy,72.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,14,78.8,163,Unhealthy,76.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,15,75.8,161,Unhealthy,72.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,16,72.9,160,Unhealthy,70,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,17,72.1,160,Unhealthy,71.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,18,76.6,162,Unhealthy,81.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,19,80.6,164,Unhealthy,91.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,20,91.5,170,Unhealthy,109.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,21,132.4,191,Unhealthy,168.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,22,139.2,194,Unhealthy,146,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2017,2017,12,3,23,114.2,181,Unhealthy,89.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,0,91.4,170,Unhealthy,68.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,1,74.7,161,Unhealthy,58.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,2,69.7,158,Unhealthy,64.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,3,118.9,184,Unhealthy,168.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,4,130.8,190,Unhealthy,142.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,5,119.1,184,Unhealthy,107.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,6,103.9,176,Unhealthy,88.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,7,92.9,170,Unhealthy,81.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,8,85.7,167,Unhealthy,78.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,9,76.2,162,Unhealthy,66.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,10,66.8,157,Unhealthy,57.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,11,56.3,151,Unhealthy,45.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,12,47.1,130,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,13,43.6,121,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,14,42.6,118,Unhealthy for Sensitive Groups,41.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,15,37.9,107,Unhealthy for Sensitive Groups,33.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,16,40.4,113,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,17,42.1,117,Unhealthy for Sensitive Groups,43.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,18,41.6,116,Unhealthy for Sensitive Groups,41.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,19,43.5,121,Unhealthy for Sensitive Groups,45.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,20,49.4,135,Unhealthy for Sensitive Groups,55.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,21,43.6,121,Unhealthy for Sensitive Groups,37.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,22,42.8,119,Unhealthy for Sensitive Groups,41.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2017,2017,12,4,23,37.5,106,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,0,35.1,99,Moderate,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,1,48.5,133,Unhealthy for Sensitive Groups,62.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,2,52.2,142,Unhealthy for Sensitive Groups,55.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,3,52.3,142,Unhealthy for Sensitive Groups,52.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,4,43.6,121,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,5,39.7,111,Unhealthy for Sensitive Groups,35.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,6,34.8,99,Moderate,29.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,7,30.9,91,Moderate,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,8,30.2,89,Moderate,29.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,9,37.9,107,Unhealthy for Sensitive Groups,45.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,10,36.4,103,Unhealthy for Sensitive Groups,34.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,11,34.2,97,Moderate,31.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,12,32.5,94,Moderate,30.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,13,31.2,91,Moderate,29.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,14,29.7,88,Moderate,27.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,15,28.2,85,Moderate,25.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,16,26.1,80,Moderate,24,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,17,26,80,Moderate,26,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,18,27,82,Moderate,28.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,19,32.7,94,Moderate,39.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,20,41.2,115,Unhealthy for Sensitive Groups,49.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,21,58.3,152,Unhealthy,75.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,22,51.2,140,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2017,2017,12,5,23,49.6,136,Unhealthy for Sensitive Groups,48.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,0,51.8,141,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,1,52.8,144,Unhealthy for Sensitive Groups,53.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,2,50.4,138,Unhealthy for Sensitive Groups,47.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,3,47.7,131,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,4,47,129,Unhealthy for Sensitive Groups,46.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,5,86.2,167,Unhealthy,125.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,6,118.6,184,Unhealthy,151,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,7,108.1,178,Unhealthy,97.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,8,119.2,184,Unhealthy,130.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,9,107.1,178,Unhealthy,95,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,10,102.1,175,Unhealthy,97.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,11,104.5,176,Unhealthy,107,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,12,104.6,176,Unhealthy,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,13,74.2,161,Unhealthy,59.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,14,70.1,159,Unhealthy,66.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,15,67.3,157,Unhealthy,64.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,16,63,155,Unhealthy,59,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,17,63,155,Unhealthy,63,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,18,63.5,155,Unhealthy,64.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,19,66.7,157,Unhealthy,69.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,20,65.9,156,Unhealthy,65.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,21,69.9,158,Unhealthy,75,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,22,72.2,160,Unhealthy,74.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2017,2017,12,6,23,70,158,Unhealthy,73.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,0,74.5,161,Unhealthy,83,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,1,78.5,163,Unhealthy,86,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,2,81.5,164,Unhealthy,87.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,3,86.8,167,Unhealthy,94,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,4,88.6,168,Unhealthy,94.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,5,93.7,171,Unhealthy,101,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,6,96.3,172,Unhealthy,101.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,7,105.9,177,Unhealthy,116.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,8,111.6,180,Unhealthy,121.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,9,112.3,180,Unhealthy,113.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,10,123.9,186,Unhealthy,136,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,11,127.1,188,Unhealthy,135.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,12,128.4,189,Unhealthy,131.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,13,124.9,187,Unhealthy,118.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,14,121.7,185,Unhealthy,115.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,15,111.5,180,Unhealthy,91,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,16,105.8,177,Unhealthy,94.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,17,106.6,177,Unhealthy,108,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,18,108.7,178,Unhealthy,113,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,19,111.4,180,Unhealthy,116.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,20,111.7,180,Unhealthy,112.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,21,118.8,184,Unhealthy,133.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,22,130.3,190,Unhealthy,147.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2017,2017,12,7,23,140.7,195,Unhealthy,154.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,0,149.7,200,Unhealthy,160.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,1,159.3,210,Very Unhealthy,169.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,2,140.7,195,Unhealthy,118.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,3,130.3,190,Unhealthy,116.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,4,125.2,187,Unhealthy,111.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,5,112,180,Unhealthy,97.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,6,116,182,Unhealthy,121.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,7,101.6,175,Unhealthy,87.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,8,100.4,174,Unhealthy,99.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,9,105.5,177,Unhealthy,110.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,10,105.5,177,Unhealthy,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,11,-999,-999,N/A,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,12,-999,-999,N/A,71,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,13,77,162,Unhealthy,72.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,14,66.4,157,Unhealthy,59.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,15,53.8,146,Unhealthy for Sensitive Groups,42.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,16,40,112,Unhealthy for Sensitive Groups,26.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,17,28.9,86,Moderate,18.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,18,27.9,84,Moderate,26.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,19,26.5,81,Moderate,25.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,20,27.6,84,Moderate,28.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,21,24.9,78,Moderate,22.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,22,28.4,85,Moderate,31.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2017,2017,12,8,23,27.2,83,Moderate,26,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,0,27.6,84,Moderate,28.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,1,31.8,92,Moderate,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,2,34,97,Moderate,36.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,3,38.4,108,Unhealthy for Sensitive Groups,42.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,4,39.7,111,Unhealthy for Sensitive Groups,40.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,5,39.8,112,Unhealthy for Sensitive Groups,40.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,6,41.6,116,Unhealthy for Sensitive Groups,43.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,7,48.7,134,Unhealthy for Sensitive Groups,55.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,8,48.7,134,Unhealthy for Sensitive Groups,48.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,9,44.6,123,Unhealthy for Sensitive Groups,40.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,10,50.1,137,Unhealthy for Sensitive Groups,55.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,11,48.8,134,Unhealthy for Sensitive Groups,47.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,12,43.3,120,Unhealthy for Sensitive Groups,34.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2017,2017,12,9,13,39,110,Unhealthy for Sensitive Groups,33.2,UG/M3,1 Hr,Valid
