Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,1,124.9,187,Unhealthy,133,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,2,123.4,186,Unhealthy,122,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,3,121.2,185,Unhealthy,119,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,4,124.1,186,Unhealthy,127,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,5,124.5,187,Unhealthy,126,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,6,126.6,188,Unhealthy,133,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,7,130.3,190,Unhealthy,137,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,8,133.4,191,Unhealthy,141,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,9,124.5,187,Unhealthy,104,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,10,107.8,178,Unhealthy,85,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,11,83.3,165,Unhealthy,64,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,12,75.6,161,Unhealthy,68,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,13,74.3,161,Unhealthy,73,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,14,69.1,158,Unhealthy,64,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,15,65.5,156,Unhealthy,62,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,16,64.2,155,Unhealthy,63,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,17,56.6,152,Unhealthy,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,18,63.3,155,Unhealthy,70,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,19,69.1,158,Unhealthy,75,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,20,63,155,Unhealthy,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,21,61.9,154,Unhealthy,60,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,22,60.8,154,Unhealthy,58,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2023,2023,1,2,23,53.5,145,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,0,51.6,141,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,1,58.4,152,Unhealthy,68,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,2,70.8,159,Unhealthy,84,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,3,69.5,158,Unhealthy,68,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,4,73.5,160,Unhealthy,78,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,5,80.9,164,Unhealthy,88,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,6,69.9,158,Unhealthy,59,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,7,65.9,156,Unhealthy,62,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,8,65.9,156,Unhealthy,66,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,9,64.9,156,Unhealthy,64,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,10,65.4,156,Unhealthy,66,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,11,54.7,148,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,12,48.3,133,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,13,48.1,132,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,14,47.5,131,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,15,44.7,124,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,16,50.8,139,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,17,51.6,141,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,18,52.1,142,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,19,68.8,158,Unhealthy,85,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,20,87.4,167,Unhealthy,106,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,21,85.7,167,Unhealthy,84,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,22,89.8,169,Unhealthy,94,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2023,2023,1,3,23,90.4,169,Unhealthy,91,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,0,88.2,168,Unhealthy,86,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,1,92.6,170,Unhealthy,97,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,2,101.8,175,Unhealthy,111,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,3,103.4,176,Unhealthy,105,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,4,107.7,178,Unhealthy,112,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,5,122.3,185,Unhealthy,137,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,6,153.1,204,Very Unhealthy,184,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,7,169.1,219,Very Unhealthy,185,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,8,156,206,Very Unhealthy,143,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,9,144,197,Unhealthy,132,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,10,105,177,Unhealthy,66,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,11,83,165,Unhealthy,61,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,12,66.4,157,Unhealthy,50,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,13,58.2,152,Unhealthy,50,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,14,61.6,154,Unhealthy,65,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,15,68.8,158,Unhealthy,76,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,16,78.8,163,Unhealthy,89,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,17,84.4,166,Unhealthy,90,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,18,86.7,167,Unhealthy,89,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,19,88.3,168,Unhealthy,90,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,20,82.1,165,Unhealthy,76,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,21,81.3,164,Unhealthy,80,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,22,79.8,164,Unhealthy,78,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2023,2023,1,4,23,79.9,164,Unhealthy,80,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,0,77.7,162,Unhealthy,75,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,1,81,164,Unhealthy,86,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,2,76.6,162,Unhealthy,65,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,3,72.7,160,Unhealthy,64,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,4,72.7,160,Unhealthy,73,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,5,75.3,161,Unhealthy,82,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,6,87.6,168,Unhealthy,106,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,7,85.4,166,Unhealthy,82,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,8,85.2,166,Unhealthy,85,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,9,77.2,162,Unhealthy,65,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,10,75.1,161,Unhealthy,72,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,11,79.4,163,Unhealthy,86,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,12,68.5,158,Unhealthy,56,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,13,56.9,152,Unhealthy,46,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,14,50.4,138,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,15,51.2,140,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,16,51.6,141,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,17,61.8,154,Unhealthy,72,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,18,70.5,159,Unhealthy,80,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,19,82.9,165,Unhealthy,95,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,20,83.4,165,Unhealthy,84,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,21,78.7,163,Unhealthy,74,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,22,83.3,165,Unhealthy,88,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2023,2023,1,5,23,69.6,158,Unhealthy,56,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,0,70.8,159,Unhealthy,72,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,1,63.9,155,Unhealthy,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,2,52.4,143,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,3,49.2,135,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,4,49.1,134,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,5,46.5,128,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,6,53.7,146,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,7,53.3,145,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,8,52.6,143,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,9,52.3,142,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,10,54.3,147,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,11,50.7,138,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,12,46.6,128,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,13,45.3,125,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,14,41.1,115,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,15,39.4,111,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,16,39.6,111,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,17,38.9,109,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,18,60.3,153,Unhealthy,82,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,19,63.1,155,Unhealthy,66,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,20,56,151,Unhealthy,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,21,51,139,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,22,53,144,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2023,2023,1,6,23,56,151,Unhealthy,59,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,0,53.5,145,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,1,53.7,146,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,2,55.3,150,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,3,56.6,152,Unhealthy,58,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,4,55.3,150,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,5,56.5,152,Unhealthy,58,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,6,58.2,152,Unhealthy,63,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,7,58.9,153,Unhealthy,62,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,8,59.8,153,Unhealthy,62,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,9,61.9,154,Unhealthy,68,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,10,65.8,156,Unhealthy,73,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,11,69.5,158,Unhealthy,76,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,12,69.1,158,Unhealthy,70,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,13,70.3,159,Unhealthy,73,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,14,63.8,155,Unhealthy,50,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,15,50.4,138,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,16,47.3,130,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,17,55.9,151,Unhealthy,65,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,18,66.3,157,Unhealthy,77,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,19,79.2,163,Unhealthy,92,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,20,94.6,171,Unhealthy,110,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,21,106.8,177,Unhealthy,119,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,22,125.9,187,Unhealthy,145,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2023,2023,1,7,23,134.4,192,Unhealthy,143,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,0,140.2,195,Unhealthy,146,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,1,135.6,192,Unhealthy,131,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,2,135.8,192,Unhealthy,136,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,3,131.4,190,Unhealthy,127,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,4,122.7,186,Unhealthy,114,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,5,114.1,181,Unhealthy,104,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,6,128,188,Unhealthy,146,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,7,138.8,194,Unhealthy,159,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,8,136.1,193,Unhealthy,131,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,9,141.3,195,Unhealthy,151,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,10,138.7,194,Unhealthy,134,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,11,138.1,194,Unhealthy,137,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,12,134.9,192,Unhealthy,129,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,13,129.4,189,Unhealthy,119,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,14,120.5,185,Unhealthy,104,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,15,108.3,178,Unhealthy,94,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,16,106.9,178,Unhealthy,105,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,17,106.5,177,Unhealthy,106,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,18,107.5,178,Unhealthy,109,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,19,107.4,178,Unhealthy,107,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,20,100.8,174,Unhealthy,91,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,21,89.2,168,Unhealthy,76,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,22,74.7,161,Unhealthy,62,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2023,2023,1,8,23,65.8,156,Unhealthy,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,0,65.9,156,Unhealthy,66,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,1,60.5,154,Unhealthy,55,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,2,59.2,153,Unhealthy,58,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,3,58.6,153,Unhealthy,58,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,4,59.8,153,Unhealthy,61,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,5,61.3,154,Unhealthy,63,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,6,67,157,Unhealthy,73,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,7,70.2,159,Unhealthy,77,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,8,73.2,160,Unhealthy,82,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,9,81.8,165,Unhealthy,92,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,10,90.1,169,Unhealthy,99,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,11,101.8,175,Unhealthy,112,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,12,115.4,182,Unhealthy,129,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,13,122.2,185,Unhealthy,129,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,14,122.2,185,Unhealthy,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,16,-999,-999,N/A,136,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,17,128,188,Unhealthy,125,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,18,132.4,191,Unhealthy,137,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,19,141.6,195,Unhealthy,151,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2023,2023,1,9,20,161.8,212,Very Unhealthy,181,UG/M3,1 Hr,Valid
