Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,5,84.7,166,Unhealthy,86.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,6,82.5,165,Unhealthy,75,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,7,81.1,164,Unhealthy,76.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,8,81,164,Unhealthy,81.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,9,81.5,164,Unhealthy,84.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,10,82.4,165,Unhealthy,87.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,11,83.9,166,Unhealthy,89.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,12,84.9,166,Unhealthy,88.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,13,84,166,Unhealthy,79,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,14,83.2,165,Unhealthy,79.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,15,80.7,164,Unhealthy,72.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,16,81.2,164,Unhealthy,83,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,17,82.3,165,Unhealthy,87,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,18,84.7,166,Unhealthy,92.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,19,90,169,Unhealthy,101.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,20,103.5,176,Unhealthy,120,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,21,111.3,180,Unhealthy,122,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,22,117.2,183,Unhealthy,124.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2017,2017,1,2,23,112,180,Unhealthy,104.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,0,102.6,175,Unhealthy,89.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,1,93.4,171,Unhealthy,80.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,2,84.8,166,Unhealthy,72.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,3,77.3,162,Unhealthy,69.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,4,78.1,163,Unhealthy,79.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,5,81.5,164,Unhealthy,85.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,6,80.8,164,Unhealthy,80,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,7,81.8,165,Unhealthy,83,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,8,84.2,166,Unhealthy,87.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,9,89.5,169,Unhealthy,96.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,10,93.3,171,Unhealthy,104.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,11,100.5,174,Unhealthy,110.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,12,101.6,175,Unhealthy,103.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,13,111.6,180,Unhealthy,122.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,14,113.5,181,Unhealthy,115.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,15,112.2,180,Unhealthy,113.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,16,120.5,185,Unhealthy,132.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,17,128.9,189,Unhealthy,139.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,18,137.7,193,Unhealthy,148.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,19,151.7,202,Very Unhealthy,165.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,20,155.7,206,Very Unhealthy,164.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,21,179,229,Very Unhealthy,200.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,22,188.2,238,Very Unhealthy,198,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2017,2017,1,3,23,166.4,217,Very Unhealthy,143.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,0,140,195,Unhealthy,108.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,1,108,178,Unhealthy,78.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,2,89.5,169,Unhealthy,71,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,3,82.8,165,Unhealthy,76.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,4,84,166,Unhealthy,85.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,5,89,168,Unhealthy,94.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,6,94.5,171,Unhealthy,100.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,7,100.2,174,Unhealthy,106,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,8,104.2,176,Unhealthy,108.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,9,114.2,181,Unhealthy,124.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,10,127.7,188,Unhealthy,141.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,11,112.8,181,Unhealthy,97.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,12,99.3,174,Unhealthy,85.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,13,84.1,166,Unhealthy,68.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,14,75.4,161,Unhealthy,66.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,15,66.7,157,Unhealthy,57.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,16,61.8,154,Unhealthy,56.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,17,55.7,151,Unhealthy,49.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,18,42.4,118,Unhealthy for Sensitive Groups,29.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,19,39.8,112,Unhealthy for Sensitive Groups,37.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,20,45.5,126,Unhealthy for Sensitive Groups,51.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,21,55.6,151,Unhealthy,65.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,22,56.6,152,Unhealthy,57.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2017,2017,1,4,23,44.2,122,Unhealthy for Sensitive Groups,31.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,0,35.1,99,Moderate,26,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,1,32,93,Moderate,29,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,2,31.9,93,Moderate,31.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,3,27,82,Moderate,22,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,4,26.4,81,Moderate,25.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,5,25.7,80,Moderate,24.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,6,24.8,78,Moderate,24,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,7,24.4,77,Moderate,24,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,8,26.7,82,Moderate,29,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,9,29.9,88,Moderate,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,10,31.8,92,Moderate,36.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,11,40.5,113,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,12,45.2,125,Unhealthy for Sensitive Groups,49.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,13,44.5,123,Unhealthy for Sensitive Groups,43.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,14,39.2,110,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,15,37.2,105,Unhealthy for Sensitive Groups,35.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,16,44.5,123,Unhealthy for Sensitive Groups,51.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,17,43.2,120,Unhealthy for Sensitive Groups,41.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,18,41.8,117,Unhealthy for Sensitive Groups,40.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,19,51.5,140,Unhealthy for Sensitive Groups,61.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,20,65.6,156,Unhealthy,79.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,21,63.1,155,Unhealthy,60.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,22,56.4,151,Unhealthy,49.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2017,2017,1,5,23,48.6,133,Unhealthy for Sensitive Groups,40.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,0,40.3,113,Unhealthy for Sensitive Groups,31.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,1,34.6,98,Moderate,28.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,2,30.3,89,Moderate,26.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,3,30.2,89,Moderate,30.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,4,33.6,96,Moderate,36.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,5,34.1,97,Moderate,34.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,6,27.6,84,Moderate,21.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,7,29.8,88,Moderate,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,8,32.4,94,Moderate,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,9,32.4,94,Moderate,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,10,38,107,Unhealthy for Sensitive Groups,41.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,11,42.7,119,Unhealthy for Sensitive Groups,46.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,12,47.5,131,Unhealthy for Sensitive Groups,51.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,13,46.1,127,Unhealthy for Sensitive Groups,44.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,14,43.8,121,Unhealthy for Sensitive Groups,41.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,15,37.8,107,Unhealthy for Sensitive Groups,31.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,16,32.9,95,Moderate,28.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,17,33.7,96,Moderate,34.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,18,39.7,111,Unhealthy for Sensitive Groups,46.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,19,52.3,142,Unhealthy for Sensitive Groups,64.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,20,64.6,156,Unhealthy,77,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,21,70.9,159,Unhealthy,77.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,22,76.8,162,Unhealthy,82.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2017,2017,1,6,23,77.1,162,Unhealthy,77.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,0,70.1,159,Unhealthy,63,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,1,67.8,157,Unhealthy,65.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,2,59.8,153,Unhealthy,51.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,3,53.8,146,Unhealthy for Sensitive Groups,47.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,4,49,134,Unhealthy for Sensitive Groups,44.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,5,50.6,138,Unhealthy for Sensitive Groups,51.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,6,59.3,153,Unhealthy,69.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,7,68.5,158,Unhealthy,79,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,8,60.4,154,Unhealthy,51.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,9,58.9,153,Unhealthy,57.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,10,59.7,153,Unhealthy,60.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,11,55.9,151,Unhealthy,51.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,12,56,151,Unhealthy,56.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,13,58.1,152,Unhealthy,60.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,14,57.9,152,Unhealthy,57.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,15,53.5,145,Unhealthy for Sensitive Groups,47.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,16,49.8,136,Unhealthy for Sensitive Groups,44.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,17,45.2,125,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,18,44.4,123,Unhealthy for Sensitive Groups,43.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,19,52.1,142,Unhealthy for Sensitive Groups,63.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,20,61.5,154,Unhealthy,72.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,21,76.8,162,Unhealthy,90.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,22,76.7,162,Unhealthy,76.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2017,2017,1,7,23,70.8,159,Unhealthy,64.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,0,66.3,157,Unhealthy,61.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,1,62,154,Unhealthy,57.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,2,55.8,151,Unhealthy,49.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,3,47.3,130,Unhealthy for Sensitive Groups,38.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,4,40.7,114,Unhealthy for Sensitive Groups,34.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,5,39.4,111,Unhealthy for Sensitive Groups,38.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,6,41.8,117,Unhealthy for Sensitive Groups,44.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,7,45.4,125,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,8,47.7,131,Unhealthy for Sensitive Groups,50.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,9,51.2,140,Unhealthy for Sensitive Groups,54.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,10,49.6,136,Unhealthy for Sensitive Groups,48.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,11,50.1,137,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,12,50.5,138,Unhealthy for Sensitive Groups,51.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,13,55.4,150,Unhealthy for Sensitive Groups,61.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,14,64.4,156,Unhealthy,72.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,15,66.5,157,Unhealthy,68.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,16,77,162,Unhealthy,87.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,17,74.4,161,Unhealthy,71.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,18,72.3,160,Unhealthy,70.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,19,76.8,162,Unhealthy,82.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,20,85,166,Unhealthy,93.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,21,92.8,170,Unhealthy,100.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,22,71.9,159,Unhealthy,50.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/8/2017,2017,1,8,23,57.8,152,Unhealthy,43.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,0,49.9,136,Unhealthy for Sensitive Groups,42.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,1,49,134,Unhealthy for Sensitive Groups,48.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,2,51.4,140,Unhealthy for Sensitive Groups,53.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,3,51,139,Unhealthy for Sensitive Groups,50.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,4,46.3,128,Unhealthy for Sensitive Groups,41.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,5,39.5,111,Unhealthy for Sensitive Groups,32.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,6,32.3,93,Moderate,25.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,7,30.1,89,Moderate,28,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,8,29.6,88,Moderate,29.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,9,31,91,Moderate,32.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,10,39,110,Unhealthy for Sensitive Groups,47.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,11,44.5,123,Unhealthy for Sensitive Groups,50.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,12,48.7,134,Unhealthy for Sensitive Groups,52.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2017,2017,1,9,13,48.4,133,Unhealthy for Sensitive Groups,48.2,UG/M3,1 Hr,Valid
