Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,12/6/2022,2022,12,6,17,54.1,147,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2022,2022,12,6,18,62.1,154,Unhealthy,70,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2022,2022,12,6,19,74.5,161,Unhealthy,87,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2022,2022,12,6,20,82.2,165,Unhealthy,90,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2022,2022,12,6,21,81.1,164,Unhealthy,80,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2022,2022,12,6,22,87.5,168,Unhealthy,94,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2022,2022,12,6,23,87.2,167,Unhealthy,87,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,0,93.1,170,Unhealthy,99,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,1,100,174,Unhealthy,107,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,2,112.5,180,Unhealthy,125,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,3,126.7,188,Unhealthy,141,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,4,121.9,185,Unhealthy,117,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,5,89.9,169,Unhealthy,58,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,6,78.4,163,Unhealthy,67,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,7,74.2,161,Unhealthy,70,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,8,67.1,157,Unhealthy,60,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,9,60.5,154,Unhealthy,54,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,10,59.2,153,Unhealthy,58,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,11,63.6,155,Unhealthy,68,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,12,65.8,156,Unhealthy,68,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,13,65.4,156,Unhealthy,65,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,14,59.1,153,Unhealthy,53,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,15,57,152,Unhealthy,55,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,16,59.4,153,Unhealthy,59,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,17,60.3,153,Unhealthy,63,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,18,62.2,154,Unhealthy,68,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,19,68.1,158,Unhealthy,79,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,20,72.3,160,Unhealthy,80,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,21,70.8,159,Unhealthy,68,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,22,67.9,157,Unhealthy,62,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2022,2022,12,7,23,64.1,155,Unhealthy,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,0,59.7,153,Unhealthy,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,1,57.3,152,Unhealthy,53,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,2,53.7,146,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,3,51.8,141,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,4,51.9,141,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,5,50.2,137,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,6,49.7,136,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,7,50.6,138,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,8,51.7,141,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,9,51.4,140,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,10,50.6,138,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,11,48.4,133,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,12,47.6,131,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,13,46.2,127,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,14,45.2,125,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,15,44.4,123,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,16,40.8,114,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,17,42.8,119,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,18,50.3,137,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,19,53.8,146,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,20,51.8,141,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,21,48.6,133,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,22,46.7,129,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2022,2022,12,8,23,46.4,128,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,0,45.8,126,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,1,43.8,121,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,2,45.1,125,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,3,47.1,130,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,4,45.9,127,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,5,46.6,128,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,6,44.4,123,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,7,44.6,123,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,8,43.7,121,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,9,44,122,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,10,44.4,123,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,11,48.2,132,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,12,50.6,138,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,13,54.1,147,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,14,54.4,148,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,15,49.6,136,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,16,47.4,130,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,17,54.8,149,Unhealthy for Sensitive Groups,67,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2022,2022,12,9,18,59.7,153,Unhealthy,67,UG/M3,1 Hr,Valid
