Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,9,36.1,102,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,10,36.5,103,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,11,35.2,100,Moderate,34,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,12,36.6,104,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,13,35.8,102,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,14,37.4,106,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,15,35.5,101,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,16,35.9,102,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,17,37.4,106,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,18,42.3,118,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,19,52.8,144,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,20,77.1,162,Unhealthy,101,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,21,82,165,Unhealthy,87,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,22,109,179,Unhealthy,136,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/3/2019,2019,12,3,23,109,179,Unhealthy,109,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,0,101.5,175,Unhealthy,94,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,1,124.2,186,Unhealthy,147,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,2,126.1,187,Unhealthy,128,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,3,108,178,Unhealthy,90,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,4,85,166,Unhealthy,62,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,5,71,159,Unhealthy,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,6,69,158,Unhealthy,67,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,7,77.5,162,Unhealthy,86,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,8,83.2,165,Unhealthy,89,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,9,79.1,163,Unhealthy,75,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,10,63.5,155,Unhealthy,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,11,49.7,136,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,12,43.8,121,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,13,37.9,107,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,14,34.4,98,Moderate,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,15,30.7,90,Moderate,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,16,31.3,91,Moderate,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,17,40.6,114,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,18,51.8,141,Unhealthy for Sensitive Groups,63,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,19,70.4,159,Unhealthy,89,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,20,83.7,166,Unhealthy,97,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,21,90.3,169,Unhealthy,97,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,22,84.1,166,Unhealthy,78,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/4/2019,2019,12,4,23,71.5,159,Unhealthy,59,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,0,59.7,153,Unhealthy,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,1,50.9,139,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,2,58.9,153,Unhealthy,67,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,3,70.4,159,Unhealthy,82,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,4,62.2,154,Unhealthy,54,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,5,52.1,142,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,6,47,129,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,7,43.5,121,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,8,45.7,126,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,9,42.8,119,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,10,38.9,109,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,11,38.9,109,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,14,-999,-999,N/A,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,15,38.9,109,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,16,37.1,105,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,17,36.7,104,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,18,40.1,112,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,19,52.8,144,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,20,81.4,164,Unhealthy,109,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,21,99.2,174,Unhealthy,117,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,22,88.6,168,Unhealthy,78,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/5/2019,2019,12,5,23,78.8,163,Unhealthy,69,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,0,64.3,156,Unhealthy,50,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,1,71.2,159,Unhealthy,78,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,2,70.6,159,Unhealthy,70,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,3,56.8,152,Unhealthy,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,4,43.4,120,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,5,43.4,120,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,6,32.4,94,Moderate,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,7,30.4,89,Moderate,29,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,8,31.2,91,Moderate,32,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,9,31.1,91,Moderate,31,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,10,32.5,94,Moderate,34,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,11,31.2,91,Moderate,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,12,32.1,93,Moderate,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,13,32.5,94,Moderate,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,14,31,91,Moderate,29,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,15,31.5,92,Moderate,33,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,16,30.5,90,Moderate,27,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,17,30.4,89,Moderate,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,18,34.8,99,Moderate,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,19,47.6,131,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,20,62.8,155,Unhealthy,78,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,21,80.9,164,Unhealthy,99,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,22,93.4,171,Unhealthy,106,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/6/2019,2019,12,6,23,99.2,174,Unhealthy,105,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,0,104.6,176,Unhealthy,110,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,1,116.8,183,Unhealthy,129,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,2,92.9,170,Unhealthy,69,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,3,79.9,164,Unhealthy,67,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,4,70.9,159,Unhealthy,62,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,5,79,163,Unhealthy,87,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,6,74.5,161,Unhealthy,70,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,7,73.7,160,Unhealthy,73,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,8,84.3,166,Unhealthy,95,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,9,82.6,165,Unhealthy,81,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,10,75.8,161,Unhealthy,69,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,11,59.9,153,Unhealthy,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,12,49.9,136,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,13,46.9,129,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,14,41.9,117,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,15,40.4,113,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,16,41.2,115,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,17,43.1,120,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,18,50,137,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,19,73.5,160,Unhealthy,97,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,20,87.7,168,Unhealthy,102,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,21,99.3,174,Unhealthy,111,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,22,118.2,183,Unhealthy,137,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/7/2019,2019,12,7,23,132.6,191,Unhealthy,147,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,0,148.3,199,Unhealthy,164,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,1,146.1,198,Unhealthy,144,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,2,123.5,186,Unhealthy,101,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,3,104.8,176,Unhealthy,86,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,4,112.9,181,Unhealthy,121,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,5,119.4,184,Unhealthy,126,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,6,117.2,183,Unhealthy,115,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,7,116.1,182,Unhealthy,115,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,8,112.7,181,Unhealthy,109,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,9,102.4,175,Unhealthy,91,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,10,91.3,169,Unhealthy,81,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,11,81.1,164,Unhealthy,71,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,12,76,162,Unhealthy,71,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,13,73.6,160,Unhealthy,69,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,14,63.2,155,Unhealthy,54,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,15,57.1,152,Unhealthy,51,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,16,56.5,152,Unhealthy,56,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,17,57.7,152,Unhealthy,59,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,18,64.8,156,Unhealthy,72,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,19,81.9,165,Unhealthy,99,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,20,99.9,174,Unhealthy,118,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,21,116.4,182,Unhealthy,133,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,22,151.2,202,Very Unhealthy,186,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/8/2019,2019,12,8,23,169.1,219,Very Unhealthy,187,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,0,153.5,204,Very Unhealthy,138,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,1,129.7,189,Unhealthy,106,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,2,118.4,183,Unhealthy,107,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,3,141.2,195,Unhealthy,164,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,4,183.1,233,Very Unhealthy,225,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,5,176,226,Very Unhealthy,169,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,6,176.5,227,Very Unhealthy,177,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,7,166.2,217,Very Unhealthy,156,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,8,148.1,199,Unhealthy,130,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,9,131,190,Unhealthy,114,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,10,116.5,182,Unhealthy,102,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,11,100.2,174,Unhealthy,84,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,12,95.1,171,Unhealthy,90,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,13,86,167,Unhealthy,77,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,14,71.5,159,Unhealthy,57,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,15,61.2,154,Unhealthy,51,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,16,57.6,152,Unhealthy,54,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,17,60.7,154,Unhealthy,64,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,18,72.3,160,Unhealthy,84,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,19,88.6,168,Unhealthy,105,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,20,111.8,180,Unhealthy,135,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,12/9/2019,2019,12,9,21,138.9,194,Unhealthy,166,UG/M3,1 Hr,Valid
