Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,PM2.5 Category
Hanoi,PM2.5 - Principal,2022-03-09,2022,3,9,16,33.0,95,Moderate,33.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-09,2022,3,9,17,30.1,89,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-09,2022,3,9,18,27.3,83,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-09,2022,3,9,19,26.2,81,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-09,2022,3,9,20,24.6,77,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-09,2022,3,9,21,24.5,77,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-09,2022,3,9,22,24.9,78,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-09,2022,3,9,23,22.6,73,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,0,24.5,77,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,1,33.8,97,Moderate,43.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,2,37.4,106,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,3,40.2,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,4,39.6,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,5,37.8,107,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,6,37.4,106,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,7,31.7,92,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,8,25.8,80,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,9,24.4,77,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,10,27.7,84,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,11,25.8,80,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,12,22.4,73,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,13,18.7,65,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,14,21.3,70,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,15,18.6,65,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,16,18.8,65,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,17,20.4,68,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,18,24.2,76,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,19,28.1,85,Moderate,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,20,30.5,90,Moderate,33.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,21,30.7,90,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,22,29.3,87,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-10,2022,3,10,23,24.6,77,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,0,22.8,74,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,1,19.9,67,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,2,18.9,65,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,3,18.5,64,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,4,16.2,60,Moderate,14.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,5,13.1,53,Moderate,10.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,6,14.0,55,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,7,14.5,56,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,8,18.7,65,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,9,24.3,77,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,10,28.1,85,Moderate,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,11,28.5,85,Moderate,29.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,12,30.2,89,Moderate,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,13,28.6,86,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,14,25.8,80,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,15,24.9,78,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,16,27.9,84,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,17,29.4,87,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,18,29.7,88,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,19,32.2,93,Moderate,37.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,20,31.7,92,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,21,29.5,88,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,22,29.7,88,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-11,2022,3,11,23,27.5,83,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,0,26.9,82,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,1,26.2,81,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,2,27.3,83,Moderate,29.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,3,27.9,84,Moderate,29.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,4,25.5,79,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,5,26.1,80,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,6,25.6,79,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,7,24.7,77,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,8,24.0,76,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,9,25.3,79,Moderate,29.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,10,24.4,77,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,11,25.9,80,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,12,25.6,79,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,13,26.8,82,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,14,26.0,80,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,15,24.9,78,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,16,25.5,79,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,17,26.7,82,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,18,30.6,90,Moderate,36.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,19,29.6,88,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,20,25.4,79,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,21,27.4,83,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,22,27.2,83,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-12,2022,3,12,23,26.7,82,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,0,26.8,82,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,1,28.6,86,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,2,26.1,80,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,3,24.7,77,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,4,23.5,75,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,5,20.1,68,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,6,17.5,62,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,7,19.7,67,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,8,23.3,75,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,9,27.1,83,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,10,27.5,83,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,11,25.2,79,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,12,26.6,81,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,13,22.3,72,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,14,22.1,72,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,15,21.5,71,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,16,22.2,72,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,17,23.1,74,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,18,25.9,80,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,19,32.2,93,Moderate,38.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,20,29.1,87,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,21,25.5,79,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,22,21.7,71,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-13,2022,3,13,23,18.8,65,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,0,17.4,62,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,1,20.2,68,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,2,24.1,76,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,3,22.0,72,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,4,20.5,69,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,5,21.7,71,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,6,23.8,76,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,7,22.4,73,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,8,20.5,69,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,9,22.8,74,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,10,24.6,77,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,11,25.2,79,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,12,21.8,71,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,13,21.9,72,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,14,22.3,72,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,15,21.4,71,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,16,26.2,81,Moderate,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,17,28.0,84,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,18,32.1,93,Moderate,36.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,19,33.0,95,Moderate,34.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,20,32.0,93,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,21,32.0,93,Moderate,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,22,31.5,92,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-14,2022,3,14,23,34.2,97,Moderate,37.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,0,36.5,103,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,1,35.7,101,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,2,36.8,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,3,35.9,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,4,43.2,120,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,5,63.7,155,Unhealthy,83.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,6,71.8,159,Unhealthy,80.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,7,73.9,161,Unhealthy,76.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,8,73.4,160,Unhealthy,73.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,9,68.7,158,Unhealthy,64.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,10,67.3,157,Unhealthy,66.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,11,68.1,158,Unhealthy,69.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,12,66.5,157,Unhealthy,65.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,13,68.3,158,Unhealthy,70.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,14,66.1,156,Unhealthy,64.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,15,66.4,157,Unhealthy,66.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,16,68.7,158,Unhealthy,73.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,17,69.7,158,Unhealthy,74.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,18,68.5,158,Unhealthy,65.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,19,63.0,155,Unhealthy,51.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,20,63.6,155,Unhealthy,65.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,21,61.5,154,Unhealthy,57.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,22,45.3,125,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-15,2022,3,15,23,38.6,109,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,0,36.8,104,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,1,34.4,98,Moderate,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,2,32.2,93,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,3,27.5,83,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,4,27.2,83,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,5,29.1,87,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,6,33.5,96,Moderate,38.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,7,33.2,95,Moderate,33.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,8,34.1,97,Moderate,35.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,9,32.5,94,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,10,33.1,95,Moderate,34.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,11,33.8,97,Moderate,35.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,12,34.7,99,Moderate,36.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,13,35.2,100,Moderate,36.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,14,31.5,92,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,15,30.8,90,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,16,33.1,95,Moderate,38.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,17,35.1,99,Moderate,39.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,18,39.0,110,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,19,43.4,120,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,20,43.2,120,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,21,40.8,114,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,22,38.1,107,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-16,2022,3,16,23,32.5,94,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,0,26.9,82,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,1,24.4,77,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,2,22.2,72,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,3,22.1,72,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,4,21.5,71,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,5,21.2,70,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,6,19.1,66,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,7,18.0,63,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,8,20.0,68,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,9,21.5,71,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,10,29.2,87,Moderate,37.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,11,33.1,95,Moderate,37.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,12,37.0,105,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,13,39.5,111,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,14,36.7,104,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,15,37.3,105,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-03-17,2022,3,17,16,40.1,112,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
