Raw Conc.,PM2.5 Category,Year,Month,Day,Hour,time,pressure,temp,humidity,rain,wind1,wind2,PM2.5_lag_3h,PM2.5_lag_6h,PM2.5_lag_9h
57.2,Unhealthy,2016,1,1,7,2016-01-01 07:00:00,1026.16,287.57,7.0909996,0.0,-1.12,-1.61,44.15472641150726,44.15636720991577,44.15795714496424
77.10526315789474,Unhealthy,2016,1,1,10,2016-01-01 10:00:00,1027.02,290.13,7.2299995,0.0,-0.39999998,-0.96999997,57.2,44.15636720991577,44.15795714496424
77.42105263157895,Unhealthy,2016,1,1,13,2016-01-01 13:00:00,1024.45,294.41,8.2,0.0,-0.96999997,0.07,77.10526315789474,57.2,44.15795714496424
77.73684210526316,Unhealthy,2016,1,1,16,2016-01-01 16:00:00,1022.70996,295.6,9.23,0.0,-2.26,2.0,77.42105263157895,77.10526315789474,57.2
78.05263157894737,Unhealthy,2016,1,1,19,2016-01-01 19:00:00,1023.48,292.03,10.231,0.0,-2.49,2.8899999,77.73684210526316,77.42105263157895,77.10526315789474
78.36842105263158,Unhealthy,2016,1,1,22,2016-01-01 22:00:00,1024.62,290.88,10.28,0.0,-1.38,1.74,78.05263157894737,77.73684210526316,77.42105263157895
78.6842105263158,Unhealthy,2016,1,2,1,2016-01-02 01:00:00,1023.67,290.01,9.87,0.0,-0.65999997,1.18,78.36842105263158,78.05263157894737,77.73684210526316
79.0,Unhealthy,2016,1,2,4,2016-01-02 04:00:00,1022.08997,289.0,9.74,0.0,0.37,-0.39999998,78.6842105263158,78.36842105263158,78.05263157894737
79.3157894736842,Unhealthy,2016,1,2,7,2016-01-02 07:00:00,1023.82996,289.4,9.509999,0.0,0.34,-1.18,79.0,78.6842105263158,78.36842105263158
79.63157894736842,Unhealthy,2016,1,2,10,2016-01-02 10:00:00,1023.66003,293.09,9.459999,0.0,-0.55,-1.23,79.3157894736842,79.0,78.6842105263158
79.94736842105263,Unhealthy,2016,1,2,13,2016-01-02 13:00:00,1020.5,296.51,9.7699995,0.0,-1.0,1.18,79.63157894736842,79.3157894736842,79.0
80.26315789473684,Unhealthy,2016,1,2,16,2016-01-02 16:00:00,1018.48,296.53998,10.219999,0.0,-0.32,2.27,79.94736842105263,79.63157894736842,79.3157894736842
80.57894736842105,Unhealthy,2016,1,2,19,2016-01-02 19:00:00,1019.45996,294.31,11.11,0.0,-3.04,3.21,80.26315789473684,79.94736842105263,79.63157894736842
80.89473684210526,Unhealthy,2016,1,2,22,2016-01-02 22:00:00,1020.4,291.75,11.509999,0.0,-1.8199999,2.32,80.57894736842105,80.26315789473684,79.94736842105263
81.21052631578948,Unhealthy,2016,1,3,1,2016-01-03 01:00:00,1019.8,291.01,11.32,0.0,-0.91999996,1.3,80.89473684210526,80.57894736842105,80.26315789473684
81.52631578947368,Unhealthy,2016,1,3,4,2016-01-03 04:00:00,1018.39,290.31,11.051,0.0,-0.88,0.78999996,81.21052631578948,80.89473684210526,80.57894736842105
81.84210526315789,Unhealthy,2016,1,3,7,2016-01-03 07:00:00,1019.35,290.44998,10.75,0.0,-0.17999999,0.45,81.52631578947368,81.21052631578948,80.89473684210526
82.15789473684211,Unhealthy,2016,1,3,10,2016-01-03 10:00:00,1019.3,294.25,11.059999,0.0,0.17,0.87,81.84210526315789,81.52631578947368,81.21052631578948
82.47368421052632,Unhealthy,2016,1,3,13,2016-01-03 13:00:00,1016.33997,298.18,11.059999,0.0,-0.47,2.28,82.15789473684211,81.84210526315789,81.52631578947368
82.78947368421052,Unhealthy,2016,1,3,16,2016-01-03 16:00:00,1015.05,299.09,11.41,0.0,-2.21,4.31,82.47368421052632,82.15789473684211,81.84210526315789
83.10526315789474,Unhealthy,2016,1,3,19,2016-01-03 19:00:00,1016.43,293.91,11.679999,0.0,-3.8999999,4.38,82.78947368421052,82.47368421052632,82.15789473684211
83.42105263157895,Unhealthy,2016,1,3,22,2016-01-03 22:00:00,1017.89,292.53,11.599999,0.0,-2.23,2.74,83.10526315789474,82.78947368421052,82.47368421052632
83.73684210526315,Unhealthy,2016,1,4,1,2016-01-04 01:00:00,1017.6,292.07,11.721,0.0,-2.22,1.66,83.42105263157895,83.10526315789474,82.78947368421052
84.05263157894737,Unhealthy,2016,1,4,4,2016-01-04 04:00:00,1016.61,292.47,11.99,0.2,-2.07,0.65999997,83.73684210526315,83.42105263157895,83.10526315789474
84.36842105263158,Unhealthy,2016,1,4,7,2016-01-04 07:00:00,1018.02,292.26,12.121,0.0,-1.76,0.48999998,84.05263157894737,83.73684210526315,83.42105263157895
84.6842105263158,Unhealthy,2016,1,4,10,2016-01-04 10:00:00,1018.69,294.88,12.431,0.0,-1.77,0.39,84.36842105263158,84.05263157894737,83.73684210526315
85.0,Unhealthy,2016,1,4,13,2016-01-04 13:00:00,1016.15,296.41,12.371,0.1,-0.81,2.4099998,84.6842105263158,84.36842105263158,84.05263157894737
84.6,Unhealthy,2016,1,4,16,2016-01-04 16:00:00,1013.95996,297.44,12.65,0.1,-2.11,3.12,85.0,84.6842105263158,84.36842105263158
71.3,Unhealthy,2016,1,4,19,2016-01-04 19:00:00,1015.08997,294.46,13.041,0.1,-2.22,1.99,84.6,85.0,84.6842105263158
71.8,Unhealthy,2016,1,4,22,2016-01-04 22:00:00,1016.54004,292.97,13.41,0.1,-1.5999999,2.58,71.3,84.6,85.0
84.1,Unhealthy,2016,1,5,1,2016-01-05 01:00:00,1015.8,292.97,13.631,0.1,-1.56,1.66,71.8,71.3,84.6
88.9,Unhealthy,2016,1,5,4,2016-01-05 04:00:00,1014.61,293.35,13.681,0.5,-1.9799999,0.59,84.1,71.8,71.3
79.9,Unhealthy,2016,1,5,7,2016-01-05 07:00:00,1016.19995,292.72,12.891,0.0,-0.87,1.9,88.9,84.1,71.8
96.0,Unhealthy,2016,1,5,10,2016-01-05 10:00:00,1016.37,295.38,13.12,0.1,0.39999998,2.52,79.9,88.9,84.1
72.0,Unhealthy,2016,1,5,13,2016-01-05 13:00:00,1014.02,299.0,12.7699995,0.1,-0.35,1.68,96.0,79.9,88.9
80.9,Unhealthy,2016,1,5,16,2016-01-05 16:00:00,1012.18,300.44,12.511,0.1,-2.26,0.94,72.0,96.0,79.9
114.0,Unhealthy,2016,1,5,19,2016-01-05 19:00:00,1013.82996,296.19,13.94,0.1,-3.09,1.89,80.9,72.0,96.0
139.3,Unhealthy,2016,1,5,22,2016-01-05 22:00:00,1016.08997,294.34,14.091,0.1,-1.15,2.3899999,114.0,80.9,72.0
70.8,Unhealthy,2016,1,6,1,2016-01-06 01:00:00,1016.75,293.37,13.78,0.1,-0.61,1.8499999,139.3,114.0,80.9
59.5,Unhealthy,2016,1,6,4,2016-01-06 04:00:00,1016.58997,292.72,13.4609995,0.1,-1.41,0.42999998,70.8,139.3,114.0
61.0,Unhealthy,2016,1,6,7,2016-01-06 07:00:00,1018.18,293.32,13.559999,0.0,-1.62,0.0,59.5,70.8,139.3
70.2,Unhealthy,2016,1,6,10,2016-01-06 10:00:00,1019.3,294.66,13.421,0.2,-1.63,0.25,61.0,59.5,70.8
101.6,Unhealthy,2016,1,6,13,2016-01-06 13:00:00,1017.26,296.53998,12.9609995,0.3,-1.25,0.79999995,70.2,61.0,59.5
60.7,Unhealthy,2016,1,6,16,2016-01-06 16:00:00,1016.01,297.72,13.0,0.3,-1.8399999,1.99,101.6,70.2,61.0
70.7,Unhealthy,2016,1,6,19,2016-01-06 19:00:00,1017.62,295.01,13.139999,0.3,-2.9399998,2.09,60.7,101.6,70.2
50.1,Unhealthy for sensitive,2016,1,6,22,2016-01-06 22:00:00,1019.32,293.13,12.7,0.3,-1.41,2.01,70.7,60.7,101.6
58.0,Unhealthy,2016,1,7,1,2016-01-07 01:00:00,1019.15,292.41,12.16,0.3,-0.32,1.04,50.1,70.7,60.7
58.9,Unhealthy,2016,1,7,4,2016-01-07 04:00:00,1018.53,292.31,11.65,0.3,-1.27,0.83,58.0,50.1,70.7
60.2,Unhealthy,2016,1,7,7,2016-01-07 07:00:00,1019.66003,292.91,11.15,0.0,-1.51,1.63,58.9,58.0,50.1
102.6,Unhealthy,2016,1,7,10,2016-01-07 10:00:00,1020.07,296.91,12.511,0.0,-3.1499999,2.45,60.2,58.9,58.0
91.4,Unhealthy,2016,1,7,13,2016-01-07 13:00:00,1018.42,298.59,12.671,0.3,-5.19,3.9599998,102.6,60.2,58.9
49.9,Unhealthy for sensitive,2016,1,7,16,2016-01-07 16:00:00,1016.69995,297.75,12.4,0.3,-5.5299997,4.15,91.4,102.6,60.2
62.1,Unhealthy,2016,1,7,19,2016-01-07 19:00:00,1017.99,294.22998,12.431,0.3,-4.93,2.53,49.9,91.4,102.6
66.0,Unhealthy,2016,1,7,22,2016-01-07 22:00:00,1019.68,293.28998,12.26,0.3,-2.8,0.65,62.1,49.9,91.4
69.1,Unhealthy,2016,1,8,1,2016-01-08 01:00:00,1019.36,293.13,11.9609995,0.7,-3.34,-0.39999998,66.0,62.1,49.9
73.1,Unhealthy,2016,1,8,4,2016-01-08 04:00:00,1018.32996,292.85,11.969999,1.2,-2.82,-0.58,69.1,66.0,62.1
83.7,Unhealthy,2016,1,8,7,2016-01-08 07:00:00,1019.03,292.72,12.09,0.0,-3.48,0.62,73.1,69.1,66.0
90.4,Unhealthy,2016,1,8,10,2016-01-08 10:00:00,1019.88,295.07,12.371,0.2,-3.27,2.22,83.7,73.1,69.1
61.7,Unhealthy,2016,1,8,13,2016-01-08 13:00:00,1017.45996,298.01,12.4609995,0.4,-4.56,3.78,90.4,83.7,73.1
39.2,Unhealthy for sensitive,2016,1,8,16,2016-01-08 16:00:00,1015.44995,296.75,12.101,0.4,-5.08,4.74,61.7,90.4,83.7
47.3,Unhealthy for sensitive,2016,1,8,19,2016-01-08 19:00:00,1016.87,293.5,11.78,0.4,-4.13,3.23,39.2,61.7,90.4
59.7,Unhealthy,2016,1,8,22,2016-01-08 22:00:00,1017.87,293.0,11.62,0.4,-3.4499998,2.54,47.3,39.2,61.7
51.9,Unhealthy for sensitive,2016,1,9,1,2016-01-09 01:00:00,1017.02,293.13,11.95,0.7,-3.6899998,1.86,59.7,47.3,39.2
50.8,Unhealthy for sensitive,2016,1,9,4,2016-01-09 04:00:00,1016.0,292.81,12.2,0.90000004,-3.61,1.04,51.9,59.7,47.3
64.0,Unhealthy,2016,1,9,7,2016-01-09 07:00:00,1016.36,292.32,12.389999,0.0,-2.08,2.49,50.8,51.9,59.7
74.0,Unhealthy,2016,1,9,10,2016-01-09 10:00:00,1016.87,295.81,13.379999,0.1,-3.7099998,3.78,64.0,50.8,51.9
66.2,Unhealthy,2016,1,9,13,2016-01-09 13:00:00,1014.58997,298.84,13.4609995,0.6,-4.0,4.54,74.0,64.0,50.8
53.7,Unhealthy for sensitive,2016,1,9,16,2016-01-09 16:00:00,1012.62,297.34,13.631,5.1,-3.87,5.56,66.2,74.0,64.0
40.9,Unhealthy for sensitive,2016,1,9,19,2016-01-09 19:00:00,1013.85,295.1,13.35,5.8,-4.71,3.3999999,53.7,66.2,74.0
44.8,Unhealthy for sensitive,2016,1,9,22,2016-01-09 22:00:00,1015.53,294.26,13.271,5.8,-4.94,3.02,40.9,53.7,66.2
39.8,Unhealthy for sensitive,2016,1,10,1,2016-01-10 01:00:00,1014.77,294.01,13.24,5.9,-4.2,2.72,44.8,40.9,53.7
36.1,Unhealthy for sensitive,2016,1,10,4,2016-01-10 04:00:00,1013.47,293.31,13.4609995,6.3,-3.33,1.87,39.8,44.8,40.9
48.7,Unhealthy for sensitive,2016,1,10,7,2016-01-10 07:00:00,1014.39,292.97,13.959999,0.0,-1.05,1.31,36.1,39.8,44.8
53.7,Unhealthy for sensitive,2016,1,10,10,2016-01-10 10:00:00,1014.86,297.4,14.5199995,2.8,-0.099999994,2.12,48.7,36.1,39.8
50.8,Unhealthy for sensitive,2016,1,10,13,2016-01-10 13:00:00,1012.36,301.53,13.67,5.3,-0.61,4.97,53.7,48.7,36.1
42.2,Unhealthy for sensitive,2016,1,10,16,2016-01-10 16:00:00,1010.6,300.78,14.131,6.7000003,-1.6999999,3.6999998,50.8,53.7,48.7
73.5,Unhealthy,2016,1,10,19,2016-01-10 19:00:00,1012.48,296.91,15.299999,6.7000003,-4.23,3.4099998,42.2,50.8,53.7
51.0,Unhealthy for sensitive,2016,1,10,22,2016-01-10 22:00:00,1014.32,294.93,14.98,6.7000003,-3.53,1.63,73.5,42.2,50.8
40.7,Unhealthy for sensitive,2016,1,11,1,2016-01-11 01:00:00,1014.44,293.94,14.250999,7.8,-4.23,-0.17999999,51.0,73.5,42.2
38.0,Unhealthy for sensitive,2016,1,11,4,2016-01-11 04:00:00,1014.12,293.72,13.4,8.5,-3.1499999,-0.81,40.7,51.0,73.5
41.4,Unhealthy for sensitive,2016,1,11,7,2016-01-11 07:00:00,1015.32,292.72,12.209999,0.0,-0.62,-3.1899998,38.0,40.7,51.0
74.5,Unhealthy,2016,1,11,10,2016-01-11 10:00:00,1016.78,294.38,11.219999,0.1,-3.27,-4.54,41.4,38.0,40.7
37.8,Unhealthy for sensitive,2016,1,11,13,2016-01-11 13:00:00,1015.39,295.5,10.421,0.1,-3.1299999,-4.56,74.5,41.4,38.0
31.1,Moderate,2016,1,11,16,2016-01-11 16:00:00,1015.13,295.71,10.389999,0.1,-3.9499998,-3.46,37.8,74.5,41.4
41.8,Unhealthy for sensitive,2016,1,11,19,2016-01-11 19:00:00,1016.95996,292.81,10.521,0.1,-2.04,-1.9599999,31.1,37.8,74.5
31.0,Moderate,2016,1,11,22,2016-01-11 22:00:00,1019.13,292.03,9.851,0.2,-0.84999996,-2.29,41.8,31.1,37.8
81.5,Unhealthy,2016,1,12,1,2016-01-12 01:00:00,1019.15,291.13,9.54,0.4,-1.39,-2.1,31.0,41.8,31.1
39.0,Unhealthy for sensitive,2016,1,12,4,2016-01-12 04:00:00,1018.11,290.63,9.429999,0.5,-1.75,-1.9399999,81.5,31.0,41.8
34.2,Moderate,2016,1,12,7,2016-01-12 07:00:00,1019.42,289.69,9.320999,0.0,-0.56,-1.4399999,39.0,81.5,31.0
48.1,Unhealthy for sensitive,2016,1,12,10,2016-01-12 10:00:00,1020.26,291.78,9.4,0.0,-1.5899999,-0.42999998,34.2,39.0,81.5
61.5,Unhealthy,2016,1,12,13,2016-01-12 13:00:00,1017.69995,292.91,9.549999,0.0,-1.22,-1.65,48.1,34.2,39.0
77.0,Unhealthy,2016,1,12,16,2016-01-12 16:00:00,1016.55,294.57,9.7699995,0.0,-1.86,0.04,61.5,48.1,34.2
78.4,Unhealthy,2016,1,12,19,2016-01-12 19:00:00,1018.02,292.63,10.5,0.0,-3.8899999,2.74,77.0,61.5,48.1
82.9,Unhealthy,2016,1,12,22,2016-01-12 22:00:00,1019.61,291.88,10.141,0.1,-2.23,0.26,78.4,77.0,61.5
61.2,Unhealthy,2016,1,13,1,2016-01-13 01:00:00,1018.95996,291.15,9.66,0.3,-0.96999997,-1.99,82.9,78.4,77.0
95.1,Unhealthy,2016,1,13,4,2016-01-13 04:00:00,1018.07996,290.19,9.33,0.3,-1.9499999,-3.11,61.2,82.9,78.4
68.0,Unhealthy,2016,1,13,7,2016-01-13 07:00:00,1019.85,289.72,9.29,0.0,-1.7199999,-2.44,95.1,61.2,82.9
66.725,Unhealthy,2016,1,13,10,2016-01-13 10:00:00,1020.22,290.07,9.259999,0.0,-0.96,-2.5,68.0,95.1,61.2
71.9,Unhealthy,2016,1,13,13,2016-01-13 13:00:00,1017.93,293.32,10.2109995,0.1,-2.12,0.48,66.725,68.0,95.1
60.4,Unhealthy,2016,1,13,16,2016-01-13 16:00:00,1015.91003,292.57,10.809999,0.1,-1.89,2.28,71.9,66.725,68.0
76.3,Unhealthy,2016,1,13,19,2016-01-13 19:00:00,1017.36,291.41,10.79,0.4,-2.55,3.1499999,60.4,71.9,66.725
82.4,Unhealthy,2016,1,13,22,2016-01-13 22:00:00,1018.65,290.66,10.551,1.0,-3.08,1.74,76.3,60.4,71.9
95.7,Unhealthy,2016,1,14,1,2016-01-14 01:00:00,1018.1,290.22998,10.33,2.3,-1.05,1.18,82.4,76.3,60.4
88.7,Unhealthy,2016,1,14,4,2016-01-14 04:00:00,1016.76,289.69,10.2,2.4,-1.1899999,-0.83,95.7,82.4,76.3
147.5,Unhealthy,2016,1,14,7,2016-01-14 07:00:00,1017.55,289.69998,10.219999,0.0,-1.8,-1.35,88.7,95.7,82.4
84.4,Unhealthy,2016,1,14,10,2016-01-14 10:00:00,1017.98,290.51,10.45,0.6,-1.9599999,-0.24,147.5,88.7,95.7
47.7,Unhealthy for sensitive,2016,1,14,13,2016-01-14 13:00:00,1015.54004,292.56,11.4,2.5,-2.3799999,0.87,84.4,147.5,88.7
28.1,Moderate,2016,1,14,16,2016-01-14 16:00:00,1013.55,293.31,11.86,2.5,-3.8,2.56,47.7,84.4,147.5
30.1,Moderate,2016,1,14,19,2016-01-14 19:00:00,1014.22,291.44,11.46,3.3,-3.01,1.9699999,28.1,47.7,84.4
27.2,Moderate,2016,1,14,22,2016-01-14 22:00:00,1015.73,291.18,11.589999,5.7000003,-0.78,1.53,30.1,28.1,47.7
35.2,Moderate,2016,1,15,1,2016-01-15 01:00:00,1014.68,291.0,11.629999,6.6,-2.53,0.52,27.2,30.1,28.1
23.3,Moderate,2016,1,15,4,2016-01-15 04:00:00,1012.68,290.93,11.589999,7.2000003,-2.08,0.26,35.2,27.2,30.1
24.0,Moderate,2016,1,15,7,2016-01-15 07:00:00,1013.86,289.1,8.9,0.0,-1.9399999,-3.49,23.3,35.2,27.2
24.8,Moderate,2016,1,15,10,2016-01-15 10:00:00,1015.35,288.72,8.169999,0.1,-1.6899999,-3.84,24.0,23.3,35.2
24.7,Moderate,2016,1,15,13,2016-01-15 13:00:00,1012.78,291.88,8.91,0.1,-3.31,-1.79,24.8,24.0,23.3
24.1,Moderate,2016,1,15,16,2016-01-15 16:00:00,1010.75,292.03,9.86,0.1,-1.5799999,1.05,24.7,24.8,24.0
31.9,Moderate,2016,1,15,19,2016-01-15 19:00:00,1012.37,291.22,10.719999,0.1,-1.99,2.6699998,24.1,24.7,24.8
39.5,Unhealthy for sensitive,2016,1,15,22,2016-01-15 22:00:00,1013.72,290.75,10.54,0.1,-1.15,2.9399998,31.9,24.1,24.7
59.0,Unhealthy,2016,1,16,1,2016-01-16 01:00:00,1013.1,290.66,10.459999,0.3,-2.22,2.23,39.5,31.9,24.1
104.4,Unhealthy,2016,1,16,4,2016-01-16 04:00:00,1011.38,290.6,10.62,0.3,-1.5,1.29,59.0,39.5,31.9
41.0,Unhealthy for sensitive,2016,1,16,7,2016-01-16 07:00:00,1012.44,288.32,8.4,0.0,-1.6899999,0.13,104.4,59.0,39.5
59.9,Unhealthy,2016,1,16,10,2016-01-16 10:00:00,1012.9,290.13,9.250999,0.0,-2.28,0.85999995,41.0,104.4,59.0
52.8,Unhealthy for sensitive,2016,1,16,13,2016-01-16 13:00:00,1010.03,293.47,11.051,0.0,-2.06,1.88,59.9,41.0,104.4
66.2,Unhealthy,2016,1,16,16,2016-01-16 16:00:00,1007.99,294.88,12.42,0.0,-2.85,3.3899999,52.8,59.9,41.0
54.7,Unhealthy for sensitive,2016,1,16,19,2016-01-16 19:00:00,1009.57,293.0,12.74,0.0,-2.4099998,2.58,66.2,52.8,59.9
42.8,Unhealthy for sensitive,2016,1,16,22,2016-01-16 22:00:00,1011.19,292.78998,12.99,0.0,-1.8199999,0.98999995,54.7,66.2,52.8
43.5,Unhealthy for sensitive,2016,1,17,1,2016-01-17 01:00:00,1010.69,292.94,13.221,0.1,0.049999997,-0.21,42.8,54.7,66.2
58.6,Unhealthy,2016,1,17,4,2016-01-17 04:00:00,1009.94995,292.62,13.26,0.1,0.96999997,-1.76,43.5,42.8,54.7
51.0,Unhealthy for sensitive,2016,1,17,7,2016-01-17 07:00:00,1012.37,290.84,11.219999,0.0,1.74,-2.19,58.6,43.5,42.8
58.1,Unhealthy,2016,1,17,10,2016-01-17 10:00:00,1013.91003,295.37,10.849999,0.0,-2.18,-6.33,51.0,58.6,43.5
30.0,Moderate,2016,1,17,13,2016-01-17 13:00:00,1011.89,297.35,10.03,0.0,-3.27,-5.5299997,58.1,51.0,58.6
33.0,Moderate,2016,1,17,16,2016-01-17 16:00:00,1011.05,297.44,9.219999,0.0,-4.65,-4.7599998,30.0,58.1,51.0
52.2,Unhealthy for sensitive,2016,1,17,19,2016-01-17 19:00:00,1013.70996,293.63,9.15,0.0,-3.04,-2.3799999,33.0,30.0,58.1
36.1,Unhealthy for sensitive,2016,1,17,22,2016-01-17 22:00:00,1016.32,292.0,9.57,0.0,-0.7,-1.55,52.2,33.0,30.0
81.5,Unhealthy,2016,1,18,1,2016-01-18 01:00:00,1016.07,290.4,8.139999,0.0,-0.5,-3.58,36.1,52.2,33.0
37.9,Unhealthy for sensitive,2016,1,18,4,2016-01-18 04:00:00,1015.24,288.97,7.45,0.0,-0.75,-3.6999998,81.5,36.1,52.2
45.0,Unhealthy for sensitive,2016,1,18,7,2016-01-18 07:00:00,1016.76,287.82,6.799999,0.0,-0.85999995,-3.27,37.9,81.5,36.1
46.0,Unhealthy for sensitive,2016,1,18,10,2016-01-18 10:00:00,1018.24,291.85,6.5599995,0.0,-1.03,-0.98999995,45.0,37.9,81.5
52.1,Unhealthy for sensitive,2016,1,18,13,2016-01-18 13:00:00,1015.64,295.28998,7.690999,0.0,-1.41,1.75,46.0,45.0,37.9
66.2,Unhealthy,2016,1,18,16,2016-01-18 16:00:00,1014.18,295.72998,8.250999,0.0,-2.58,4.21,52.1,46.0,45.0
82.2,Unhealthy,2016,1,18,19,2016-01-18 19:00:00,1015.69,291.28998,7.770999,0.0,-3.05,4.0,66.2,52.1,46.0
84.3,Unhealthy,2016,1,18,22,2016-01-18 22:00:00,1017.81,290.26,8.259999,0.0,-1.52,2.48,82.2,66.2,52.1
44.1,Unhealthy for sensitive,2016,1,19,1,2016-01-19 01:00:00,1018.12,289.66,8.131,0.0,-1.31,0.37,84.3,82.2,66.2
46.3,Unhealthy for sensitive,2016,1,19,4,2016-01-19 04:00:00,1017.36,290.16,7.6099997,0.0,-1.37,-2.01,44.1,84.3,82.2
69.0,Unhealthy,2016,1,19,7,2016-01-19 07:00:00,1018.6,289.87,7.4799995,0.0,-0.96,-2.6,46.3,44.1,84.3
86.3,Unhealthy,2016,1,19,10,2016-01-19 10:00:00,1019.79004,291.84,7.3999996,0.0,-1.5799999,-2.23,69.0,46.3,44.1
85.8,Unhealthy,2016,1,19,13,2016-01-19 13:00:00,1017.91003,294.26,7.9799995,0.0,-1.9599999,0.29,86.3,69.0,46.3
68.0,Unhealthy,2016,1,19,16,2016-01-19 16:00:00,1016.52,295.06,8.57,0.0,-2.45,2.71,85.8,86.3,69.0
80.2,Unhealthy,2016,1,19,19,2016-01-19 19:00:00,1017.87,291.72,9.19,0.0,-1.7099999,3.9599998,68.0,85.8,86.3
94.1,Unhealthy,2016,1,19,22,2016-01-19 22:00:00,1019.44,291.03,9.731,0.0,-0.89,3.12,80.2,68.0,85.8
105.4,Unhealthy,2016,1,20,1,2016-01-20 01:00:00,1018.99,291.1,10.110999,0.2,-1.16,1.15,94.1,80.2,68.0
123.1,Unhealthy,2016,1,20,4,2016-01-20 04:00:00,1017.97,291.03998,10.261,0.4,-0.22,0.19,105.4,94.1,80.2
132.1,Unhealthy,2016,1,20,7,2016-01-20 07:00:00,1018.63,289.78998,8.7109995,0.0,-0.78999996,-1.6999999,123.1,105.4,94.1
113.8,Unhealthy,2016,1,20,10,2016-01-20 10:00:00,1019.87,292.31,9.19,0.0,-1.8199999,-1.06,132.1,123.1,105.4
97.2,Unhealthy,2016,1,20,13,2016-01-20 13:00:00,1016.52,296.44,10.629999,0.0,-1.38,1.4399999,113.8,132.1,123.1
138.4,Unhealthy,2016,1,20,16,2016-01-20 16:00:00,1014.43,297.07,11.641,0.0,-2.19,3.99,97.2,113.8,132.1
167.6,Very unhealthy,2016,1,20,19,2016-01-20 19:00:00,1015.24,293.16,11.79,0.0,-3.47,4.31,138.4,97.2,113.8
196.7,Very unhealthy,2016,1,20,22,2016-01-20 22:00:00,1016.75,292.07,11.83,0.0,-2.29,2.85,167.6,138.4,97.2
161.2,Very unhealthy,2016,1,21,1,2016-01-21 01:00:00,1016.32,292.32,12.039999,0.0,-2.05,2.23,196.7,167.6,138.4
140.5,Unhealthy,2016,1,21,4,2016-01-21 04:00:00,1015.04004,292.53,12.26,0.1,-1.7099999,1.1899999,161.2,196.7,167.6
163.2,Very unhealthy,2016,1,21,7,2016-01-21 07:00:00,1016.37,291.44,11.129999,0.0,-1.1999999,0.72999996,140.5,161.2,196.7
142.0,Unhealthy,2016,1,21,10,2016-01-21 10:00:00,1017.1,292.94,11.599999,0.0,-2.04,0.02,163.2,140.5,161.2
164.3,Very unhealthy,2016,1,21,13,2016-01-21 13:00:00,1015.01,293.37,11.78,0.1,-3.06,0.19,142.0,163.2,140.5
135.1,Unhealthy,2016,1,21,16,2016-01-21 16:00:00,1013.82,292.57,11.73,0.2,-4.04,0.02,164.3,142.0,163.2
142.4,Unhealthy,2016,1,21,19,2016-01-21 19:00:00,1014.88,292.1,11.15,0.4,-3.02,0.0,135.1,164.3,142.0
43.9,Unhealthy for sensitive,2016,1,21,22,2016-01-21 22:00:00,1016.63,291.22,10.339999,0.6,-2.3799999,-1.28,142.4,135.1,164.3
26.3,Moderate,2016,1,22,1,2016-01-22 01:00:00,1016.3,290.32,9.58,0.8,-2.59,-1.48,43.9,142.4,135.1
92.1,Unhealthy,2016,1,22,4,2016-01-22 04:00:00,1015.32996,289.78998,9.259999,0.90000004,-2.2,-1.26,26.3,43.9,142.4
20.9,Moderate,2016,1,22,7,2016-01-22 07:00:00,1017.53,289.57,7.9609995,0.0,-0.89,-0.94,92.1,26.3,43.9
28.2,Moderate,2016,1,22,10,2016-01-22 10:00:00,1018.82,289.85,8.24,0.0,-2.19,-1.43,20.9,92.1,26.3
32.3,Moderate,2016,1,22,13,2016-01-22 13:00:00,1016.55,291.38,8.73,0.1,-3.1299999,-0.37,28.2,20.9,92.1
38.1,Unhealthy for sensitive,2016,1,22,16,2016-01-22 16:00:00,1015.73,290.09,8.289999,0.1,-3.77,-2.23,32.3,28.2,20.9
38.8,Unhealthy for sensitive,2016,1,22,19,2016-01-22 19:00:00,1018.83997,287.51,6.45,0.2,-3.6899998,-4.0,38.1,32.3,28.2
33.8,Moderate,2016,1,22,22,2016-01-22 22:00:00,1022.35,285.69998,5.6099997,0.3,-4.04,-6.24,38.8,38.1,32.3
33.4,Moderate,2016,1,23,1,2016-01-23 01:00:00,1023.49,285.44,5.440999,0.4,-4.36,-7.6099997,33.8,38.8,38.1
17.0,Moderate,2016,1,23,4,2016-01-23 04:00:00,1024.15,284.63,5.5299997,0.5,-4.54,-7.81,33.4,33.8,38.8
20.2,Moderate,2016,1,23,7,2016-01-23 07:00:00,1027.13,282.68,5.0009995,0.0,-7.1099997,-8.88,17.0,33.4,33.8
30.0,Moderate,2016,1,23,10,2016-01-23 10:00:00,1030.83,280.97,4.3099995,0.7,-5.8199997,-8.11,20.2,17.0,33.4
23.9,Moderate,2016,1,23,13,2016-01-23 13:00:00,1030.51,280.41,4.0509996,1.1,-5.12,-8.71,30.0,20.2,17.0
20.2,Moderate,2016,1,23,16,2016-01-23 16:00:00,1030.12,279.82,3.869999,1.3000001,-4.12,-8.99,23.9,30.0,20.2
41.1,Unhealthy for sensitive,2016,1,23,19,2016-01-23 19:00:00,1032.2,279.6,3.7909985,1.4,-3.26,-8.17,20.2,23.9,30.0
